#creator_id: "https://orcid.org/0000-0001-5705-7831"
#curie_map:
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  CHEMBL.COMPOUND: "https://www.ebi.ac.uk/chembl/compound/inspect/"
#  DRUGBANK: "http://www.drugbank.ca/drugs/"
#  DrugCentral: "https://drugcentral.org/drugcard/"
#  pharmgkb.drug: "http://www.pharmgkb.org/drug/"
#  ttd.drug: "http://bidd.nus.edu.sg/group/TTD/ZFTTDDRUG.asp?ID="
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "https://unmtid-shinyapps.net/download/drugcentral.dump.010_05_2021.sql.gz"
subject_id	predicate_id	object_id	match_type	subject_label	object_label	comment
CHEBI:16997	skos:exactMatch	DrugCentral:4024	Lexical	propane-1,2-diol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16204	skos:exactMatch	DrugCentral:2153	Lexical	benzene-1,3,5-triol	phloroglucinol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:27909	skos:exactMatch	DrugCentral:2058	Lexical	2,4,6-trimethyl-1,3,5-trioxane		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:27732	skos:exactMatch	DrugCentral:463	Lexical	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	caffeine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134754	skos:exactMatch	DrugCentral:3353	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28177	skos:exactMatch	DrugCentral:2620	Lexical	1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione	theophylline	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:49073	skos:exactMatch	DrugCentral:3495	Lexical	oxetan-2-one		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17594	skos:exactMatch	DrugCentral:3282	Lexical	benzene-1,4-diol	hydroquinone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134962	skos:exactMatch	DrugCentral:145	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:30832	skos:exactMatch	DrugCentral:3474	Lexical	hexanedioic acid	adipic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134845	skos:exactMatch	DrugCentral:3033	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28568	skos:exactMatch	DrugCentral:2188	Lexical	piperazine	piperazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134806	skos:exactMatch	DrugCentral:2604	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:34910	skos:exactMatch	DrugCentral:3428	Lexical	6,7,8,9-tetrahydro-5H-tetrazolo[1,5-a]azepine		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:3682	skos:exactMatch	DrugCentral:3125	Lexical	1,8-dihydroxyanthracene-9,10-dione		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:167168	skos:exactMatch	DrugCentral:3459	Lexical	[1-(hydroxymethyl)cyclohexyl]acetic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:6015	skos:exactMatch	DrugCentral:1493	Lexical	2-chloro-2-difluoromethoxy-1,1,1-trifluoroethane	isoflurane	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135923	skos:exactMatch	DrugCentral:5110	Lexical		migalastat	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31000	skos:exactMatch	DrugCentral:940	Lexical	docosan-1-ol	docosanol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:4884	skos:exactMatch	DrugCentral:1081	Lexical	1-ethynylcyclohexyl carbamate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16125	skos:exactMatch	DrugCentral:4750	Lexical	hexadecan-1-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31360	skos:exactMatch	DrugCentral:511	Lexical		carmofur	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135091	skos:exactMatch	DrugCentral:2094	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:8060	skos:exactMatch	DrugCentral:2123	Lexical		phenelzine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:61024	skos:exactMatch	DrugCentral:752	Lexical	2-(1-hydroxycyclohexyl)butanoic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28243	skos:exactMatch	DrugCentral:4668	Lexical	octacosan-1-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134773	skos:exactMatch	DrugCentral:2131	Lexical		pheniprazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134809	skos:exactMatch	DrugCentral:3703	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31600	skos:exactMatch	DrugCentral:1151	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28831	skos:exactMatch	DrugCentral:4332	Lexical	propan-1-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:35045	skos:exactMatch	DrugCentral:3446	Lexical	undec-10-enoic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135848	skos:exactMatch	DrugCentral:1750	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:71223	skos:exactMatch	DrugCentral:4117	Lexical	N-{4-[1-(2,4-diaminopteridin-6-yl)pent-4-yn-2-yl]benzoyl}-L-glutamic acid	pralatrexate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135701	skos:exactMatch	DrugCentral:411	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31708	skos:exactMatch	DrugCentral:1459	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:6067	skos:exactMatch	DrugCentral:1508	Lexical	(2Z,4E6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid	isotretinoin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135980	skos:exactMatch	DrugCentral:4472	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134711	skos:exactMatch	DrugCentral:5147	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31946	skos:exactMatch	DrugCentral:3406	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:5812	skos:exactMatch	DrugCentral:4189	Lexical		hydroxyprogesterone caproate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135398	skos:exactMatch	DrugCentral:1959	Lexical		norelgestromin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:4903	skos:exactMatch	DrugCentral:1082	Lexical	17alpha-ethynylestra-1,3,5(10)-triene-3,17beta-diol	ethinylestradiol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17650	skos:exactMatch	DrugCentral:1388	Lexical	11beta,17,21-trihydroxypregn-4-ene-3,20-dione	hydrocortisone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16469	skos:exactMatch	DrugCentral:1057	Lexical	estra-1,3,5(10)-triene-3,17beta-diol	estradiol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:76611	skos:exactMatch	DrugCentral:4301	Lexical	2-[3-((18)F)fluoro-4-(methylamino)phenyl]-1,3-benzothiazol-6-ol	Flutemetamol (18F)	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:7628	skos:exactMatch	DrugCentral:1963	Lexical	(17alpha)-3-oxo-19-norpregn-4-en-20-yn-17-yl acetate	norethindrone acetate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:7466	skos:exactMatch	DrugCentral:1879	Lexical	17beta-hydroxyestr-4-en-3-one	nandrolone	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134971	skos:exactMatch	DrugCentral:1719	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31186	skos:exactMatch	DrugCentral:130	Lexical	(1S,3R,5Z,7E)-9,10-secocholesta-5,7,10-triene-1,3-diol	alfacalcidol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135882	skos:exactMatch	DrugCentral:1049	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134759	skos:exactMatch	DrugCentral:2259	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135788	skos:exactMatch	DrugCentral:4033	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:48220	skos:exactMatch	DrugCentral:3140	Lexical	(2,4-dichlorophenyl)methanol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134913	skos:exactMatch	DrugCentral:898	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134811	skos:exactMatch	DrugCentral:2659	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:81225	skos:exactMatch	DrugCentral:1033	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:34458	skos:exactMatch	DrugCentral:3775	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:15760	skos:exactMatch	DrugCentral:2784	Lexical	4-(2-aminoethyl)phenol	tyramine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:94362	skos:exactMatch	DrugCentral:1361	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16567	skos:exactMatch	DrugCentral:4444	Lexical	2-aminobenzoate		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:15891	skos:exactMatch	DrugCentral:4486	Lexical	2-aminoethanesulfonic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17043	skos:exactMatch	DrugCentral:4768	Lexical	[1,1'-biphenyl]-2-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:36773	skos:exactMatch	DrugCentral:470	Lexical	bornan-2-one	camphor	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32114	skos:exactMatch	DrugCentral:2415	Lexical	2-hydroxybenzamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16914	skos:exactMatch	DrugCentral:2416	Lexical	2-hydroxybenzoic acid	salicylic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:94564	skos:exactMatch	DrugCentral:1244	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135464	skos:exactMatch	DrugCentral:619	Lexical		chlorproethazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:113552	skos:exactMatch	DrugCentral:628	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:136030	skos:exactMatch	DrugCentral:4772	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135056	skos:exactMatch	DrugCentral:3278	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134799	skos:exactMatch	DrugCentral:3814	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134768	skos:exactMatch	DrugCentral:3800	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134820	skos:exactMatch	DrugCentral:2485	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134797	skos:exactMatch	DrugCentral:3679	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:239133	skos:exactMatch	DrugCentral:3539	Lexical	2-hydroxy-N-phenylbenzamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134851	skos:exactMatch	DrugCentral:3049	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:10432	skos:exactMatch	DrugCentral:3370	Lexical	naphthalen-2-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135347	skos:exactMatch	DrugCentral:1756	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134817	skos:exactMatch	DrugCentral:1755	Lexical	1-(2-methoxyphenyl)-N-methylpropan-2-amine		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134251	skos:exactMatch	DrugCentral:1334	Lexical		guaiacol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28869	skos:exactMatch	DrugCentral:1683	Lexical	2-methylnaphthalene-1,4-dione	menadione	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31585	skos:exactMatch	DrugCentral:1119	Lexical	2-(hexyloxy)benzamide		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:64275	skos:exactMatch	DrugCentral:3442	Lexical	2-phenoxyethanol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:82521	skos:exactMatch	DrugCentral:2128	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135011	skos:exactMatch	DrugCentral:3477	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135643	skos:exactMatch	DrugCentral:3943	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17824	skos:exactMatch	DrugCentral:4215	Lexical	propan-2-ol		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32066	skos:exactMatch	DrugCentral:2314	Lexical		protionamide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:39867	skos:exactMatch	DrugCentral:2803	Lexical	2-propylpentanoic acid	valproic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:45285	skos:exactMatch	DrugCentral:2328	Lexical	pyrazine-2-carboxamide	pyrazinamide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32010	skos:exactMatch	DrugCentral:2197	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31415	skos:exactMatch	DrugCentral:3911	Lexical		clobetasone butyrate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31801	skos:exactMatch	DrugCentral:1638	Lexical		maxacalcitol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135880	skos:exactMatch	DrugCentral:330	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134816	skos:exactMatch	DrugCentral:1378	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135948	skos:exactMatch	DrugCentral:4336	Lexical		amifampridine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:28946	skos:exactMatch	DrugCentral:2618	Lexical	3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:66913	skos:exactMatch	DrugCentral:4226	Lexical	(1aR,2S,5R,5aS,6S,8aS,9R,10aR)-5,5a-dihydroxy-4-(hydroxymethyl)-1,1,7,9-tetramethyl-11-oxo-1a,2,5,5a,6,9,10,10a-octahydro-1H-2,8a-methanocyclopenta[a]cyclopropa[E][10]annulen-6-yl (2Z)-2-methylbut-2-enoate	ingenol mebutate	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31278	skos:exactMatch	DrugCentral:355	Lexical		betamipron	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:6775	skos:exactMatch	DrugCentral:1710	Lexical	5-amino-2-hydroxybenzoic acid	mesalazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134763	skos:exactMatch	DrugCentral:3410	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16080	skos:exactMatch	DrugCentral:1263	Lexical	4-amino-3-hydroxybutanoic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:15765	skos:exactMatch	DrugCentral:1567	Lexical	L-dopa	levodopa	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:8067	skos:exactMatch	DrugCentral:2133	Lexical	3-methyl-2-phenylmorpholine	phenmetrazine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:4887	skos:exactMatch	DrugCentral:1087	Lexical	3-ethyl-3-methylpyrrolidine-2,5-dione	ethosuximide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134769	skos:exactMatch	DrugCentral:1004	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134810	skos:exactMatch	DrugCentral:3682	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:50777	skos:exactMatch	DrugCentral:1110	Lexical	17alpha-ethynyl-17beta-hydroxy-11-methylidene-18a-homo-estr-4-en-3-one	etonogestrel	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31992	skos:exactMatch	DrugCentral:2137	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:126237	skos:exactMatch	DrugCentral:1015	Lexical	3-propyl-3,7-dihydro-1H-purine-2,6-dione	enprofylline	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17154	skos:exactMatch	DrugCentral:1906	Lexical	pyridine-3-carboxamide	nicotinamide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:15940	skos:exactMatch	DrugCentral:2835	Lexical	nicotinic acid	nicotinic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134775	skos:exactMatch	DrugCentral:1905	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:93847	skos:exactMatch	DrugCentral:4314	Lexical		aceclidine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:10124	skos:exactMatch	DrugCentral:2869	Lexical	(4S)-4-({3-[2-(dimethylamino)ethyl]-1H-indol-5-yl}methyl)-1,3-oxazolidin-2-one	zolmitriptan	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135126	skos:exactMatch	DrugCentral:2110	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:9593	skos:exactMatch	DrugCentral:3606	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:6633	skos:exactMatch	DrugCentral:1624	Lexical		mafenide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:92338	skos:exactMatch	DrugCentral:369	Lexical		bifemelane	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135115	skos:exactMatch	DrugCentral:53	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:49477	skos:exactMatch	DrugCentral:3549	Lexical	(4-aminophenyl)arsonic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:45373	skos:exactMatch	DrugCentral:2521	Lexical	4-aminobenzenesulfonamide	sulfanilamide	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:17836	skos:exactMatch	DrugCentral:2049	Lexical	4-aminobenzoate	aminobenzoic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16865	skos:exactMatch	DrugCentral:1262	Lexical	4-aminobutanoic acid	aminobutyric acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:22526	skos:exactMatch	DrugCentral:21	Lexical	N-(4-{[(2,4-diaminopteridin-6-yl)methyl]amino}benzoyl)-L-glutamic acid	aminopterin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:104011	skos:exactMatch	DrugCentral:165	Lexical	N-(4-aminobenzoyl)glycine	aminohippuric acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134774	skos:exactMatch	DrugCentral:22	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:34385	skos:exactMatch	DrugCentral:4163	Lexical	pyridin-4-amine	fampridine	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:27565	skos:exactMatch	DrugCentral:2050	Lexical	4-amino-2-hydroxybenzoic acid	aminosalicylic acid	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134800	skos:exactMatch	DrugCentral:2051	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:16422	skos:exactMatch	DrugCentral:215	Lexical	androst-4-ene-3,17-dione	androstenedione	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:31597	skos:exactMatch	DrugCentral:1141	Lexical	[1,1'-biphenyl]-4-ylacetic acid	felbinac	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:42068	skos:exactMatch	DrugCentral:1414	Lexical	(1S,3S)-3-acetyl-3,5,12-trihydroxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl 3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranoside	idarubicin	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:93749	skos:exactMatch	DrugCentral:1374	Lexical		hexylresorcinol	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135210	skos:exactMatch	DrugCentral:3802	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:18240	skos:exactMatch	DrugCentral:4272	Lexical	4-hydroxy-L-proline		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:32173	skos:exactMatch	DrugCentral:2547	Lexical	4-[(4-butyl-3,5-dioxo-1,2-diphenylpyrazolidin-4-yl)methoxy]-4-oxobutanoic acid		https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:76158	skos:exactMatch	DrugCentral:3293	Lexical	[4-(2-methylpropyl)phenyl]acetic acid	ibufenac	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:134821	skos:exactMatch	DrugCentral:96	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:135937	skos:exactMatch	DrugCentral:4292	Lexical			https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
CHEBI:5141	skos:exactMatch	DrugCentral:1233	Lexical	4-methyl-1H-pyrazole	fomepizole	https://ftp.ebi.ac.uk/pub/databases/chebi/Flat_file_tab_delimited/names.tsv.gz
